,"""enh_impression_list""","""enh_impression_name""","""enh_impression_position""","""search_sortby""","""object_area""","""object_city""","""object_currency""","""object_display_state""","""object_district""","""object_features""","""object_federalstate""","""object_gok""","""object_is_special""","""object_label""","""object_marketingtype""","""object_objekt_nutzungsart""","""object_objekt_zustand""","""object_objektart""","""object_objektart_sub""","""object_price""","""object_rooms""","""object_listingtype"""
885,Liste_Objekte_passend,kontakt,5.0,1938659.0,108.0,Scheyern,EUR,rec_item,Happing,Balkon|EBK,Bayern,00555409-ecdd-4cec-b3a9-564cc4c81c1d,,old,Miete,WOHNEN,sonstiges,,Wohnung,970.0,3.5,standard
886,Liste_Objekte_passend,kontakt,6.0,316913.0,60.0,Bad Wiessee,EUR,rec_item,Scheyern,Garten|Balkon,Bayern,38a6acfe-3149-4e32-a5a5-886041b3588e,,old,Miete,WOHNEN,sonstiges,,Wohnung,1440.0,2.0,standard
887,Liste_Objekte_passend,kontakt,7.0,316913.0,60.0,Bad Wiessee,EUR,rec_item,Bad Wiessee,Garten|Balkon,Bayern,e3abeb6c-789c-4979-8803-ee5b71dfa701,,old,Miete,WOHNEN,sonstiges,,Wohnung,1440.0,2.0,standard
888,Liste_Objekte_passend,kontakt,8.0,350707.0,54.0,Stephanskirchen,EUR,rec_item,Bad Wiessee,,Bayern,78273db0-84bb-444e-97c8-a7d553ca0517,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,769.0,2.0,standard
889,Liste_Objekte_passend,kontakt,9.0,316913.0,48.0,Bad Wiessee,EUR,rec_item,Gehering,,Bayern,ef956dc7-ac4a-4d7d-b20a-96dd2859a99a,,old,Miete,WOHNEN,sonstiges,,Wohnung,1440.0,2.0,standard
890,Liste_Objekte_passend,kontakt,10.0,2008705.0,131.0,Rosenheim,EUR,rec_item,Bad Wiessee,,Bayern,abbbbf6b-6420-472e-b081-1274e0b95103,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2200.0,3.0,standard
891,Liste_Objekte_passend,kontakt,11.0,1938659.0,61.3,Rosenheim,EUR,rec_item,Happing,Balkon|EBK,Bayern,0c3af362-549e-4048-9424-8f8d37e5c334,,old,Miete,WOHNEN,sonstiges,,Wohnung,995.0,2.0,standard
892,Liste_Objekte_passend,kontakt,12.0,1938657.0,77.0,Tegernsee,EUR,rec_item,Happing,Balkon|EBK,Bayern,3d124ba6-c648-4ac7-a269-9199561d7559,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,ETAGE,1650.0,2.5,premium
893,Liste_Objekte_passend,kontakt,13.0,1938659.0,95.0,Utting,EUR,rec_item,null,Balkon|EBK,Bayern,231c856f-2d9f-43cd-82dc-439f53b27603,,old,Miete,WOHNEN,sonstiges,,Wohnung,1520.0,3.0,standard
894,Liste_Objekte_passend,kontakt,14.0,1938659.0,86.0,Schwindegg,EUR,rec_item,Holzhausen,Garten,Bayern,8723a044-1c73-4164-a5a7-84b95c6bfc3a,,old,Miete,WOHNEN,sonstiges,,Wohnung,1080.0,3.0,standard
895,Liste_Objekte_passend,kontakt,15.0,1938659.0,61.0,Schwindegg,EUR,rec_item,Schwindegg,Balkon,Bayern,15acf447-a585-405b-b0c2-17429cd9e535,,old,Miete,WOHNEN,sonstiges,,Wohnung,750.0,2.0,standard
896,Liste_Objekte_passend,kontakt,16.0,547213.0,94.0,Schwindegg,EUR,rec_item,Schwindegg,Balkon,Bayern,25ed7ebe-6bf6-4750-909d-1e5b49750a90,,new,Miete,WOHNEN,sonstiges,,ETAGE,640.0,3.0,standard
897,Liste_Objekte_passend,kontakt,17.0,1938659.0,127.0,Babensham,EUR,rec_item,Schwindegg,Garten,Bayern,a5639a40-d36f-429c-bbe6-cc14cdfa6259,,new,Miete,WOHNEN,sonstiges,,Wohnung,1143.0,4.5,standard
898,Liste_Objekte_passend,kontakt,18.0,2613517.0,69.0,Mauern,EUR,rec_item,Kainöd,EBK,Bayern,5455e7ee-d8d5-46d9-9cf4-99318fee6bce,,old,Miete,WOHNEN,sonstiges,,Wohnung,895.0,2.0,standard
899,Liste_Objekte_passend,kontakt,19.0,283449.0,110.0,Pfaffenhofen,EUR,rec_item,Mauern,,Bayern,8f041b05-231b-4534-a142-d973b4fa952c,,old,Miete,WOHNEN,sonstiges,,Wohnung,920.0,4.0,standard
900,Liste_Objekte_passend,kontakt,20.0,64007.0,94.0,Penzberg,EUR,rec_item,Niederscheyern,EBK,Bayern,b4483ddc-8e1a-4fda-b9c8-2165a03fd4a8,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,940.0,3.5,standard
901,Liste_Objekte_passend,kontakt,21.0,2384761.0,61.06,Penzberg,EUR,rec_item,Penzberg,Balkon,Bayern,a3ad0961-ab51-4dad-84ca-2aa459455553,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,880.0,2.0,standard
902,Liste_Objekte_passend,kontakt,22.0,2384761.0,66.3,Penzberg,EUR,rec_item,Penzberg,Balkon|EBK,Bayern,0498af3f-50a7-4c18-928a-744c7a42cb0e,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,960.0,2.0,standard
903,Liste_Objekte_passend,kontakt,1.0,1467027.0,36.0,Ried,EUR,rec_item,Penzberg,Garten|EBK,Bayern,dc9307a1-a580-46f8-8d0d-2e54c6fd00c0,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,380.0,1.0,standard
904,Liste_Objekte_passend,kontakt,2.0,2786062.0,95.0,Penzberg,EUR,rec_item,Baindlkirch,EBK,Bayern,42820265-683e-4192-9bdb-b0c954db5074,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1500.0,3.0,standard
905,Liste_Objekte_passend,kontakt,3.0,2919510.0,80.0,Tegernsee,EUR,rec_item,Penzberg,EBK,Bayern,ab4907a1-4374-4f03-ba26-10e0280589d9,,new,Miete,WOHNEN,sonstiges,,Wohnung,1600.0,2.0,standard
906,Liste_Objekte_passend,kontakt,4.0,709515.0,65.0,Stephanskirchen,EUR,rec_item,null,EBK,Bayern,b7ea9d88-d203-47d0-b330-664801ae285f,,new,Miete,WOHNEN,sonstiges,,SOUTERRAIN,680.0,1.5,standard
907,Liste_Objekte_passend,kontakt,5.0,1938659.0,80.0,Pfaffenhofen,EUR,rec_item,Högering,Garten|EBK,Bayern,4ebc84ed-7230-4cf5-95e9-06b33d65e8cf,,old,Miete,WOHNEN,sonstiges,,Wohnung,750.0,3.0,standard
908,Liste_Objekte_passend,kontakt,6.0,2959064.0,80.0,Pfaffenhofen,EUR,rec_item,Pfaffenhofen a d Ilm,Garten|Balkon|EBK,Bayern,508436ea-547e-45fb-bd47-736087c2442a,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1120.0,3.0,standard
909,Liste_Objekte_passend,kontakt,7.0,1940893.0,61.0,Pfaffenhofen,EUR,rec_item,Tegernbach,Balkon,Bayern,489fa748-b7bb-4de6-8b3a-e816ee85c75f,,old,Miete,WOHNEN,sonstiges,,Wohnung,790.0,2.0,standard
910,Liste_Objekte_passend,kontakt,8.0,1938659.0,52.0,Pfaffenhofen,EUR,rec_item,Pfaffenhofen a d Ilm,Balkon,Bayern,4edd6c63-2b69-490d-a6b1-bc18354f3a8c,eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,825.0,2.0,standard
911,Liste_Objekte_passend,kontakt,9.0,1364738.0,145.0,Eching,EUR,rec_item,Pfaffenhofen a d Ilm,EBK,Bayern,faaa44b6-ecb5-49e9-86c3-6b0cb8a44f84,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1150.0,5.0,standard
912,Liste_Objekte_passend,kontakt,10.0,1938659.0,77.36,Gerolsbach,EUR,rec_item,Haunwang,Balkon,Bayern,13c7ca2c-34e6-4b62-96dd-2cfd564c2cc0,,old,Miete,WOHNEN,sonstiges,,Wohnung,840.0,3.5,standard
913,Liste_Objekte_passend,kontakt,11.0,1991959.0,46.09,Gerolsbach,EUR,rec_item,Gerolsbach,EBK,Bayern,79b4549b-e460-44c6-a15b-76658575deee,,new,Miete,WOHNEN,sonstiges,,Wohnung,520.0,2.0,standard
914,Liste_Objekte_passend,kontakt,12.0,1991959.0,154.0,Schiltberg,EUR,rec_item,Aichmühle,Balkon|EBK,Bayern,27869a74-c586-40c7-9a6d-a3144271b9bd,,old,Miete,WOHNEN,sonstiges,,ETAGE,1000.0,3.0,standard
915,Liste_Objekte_passend,kontakt,13.0,349295.0,150.0,Rottach-Egern,EUR,rec_item,Wundersdorf,Garten|EBK,Bayern,f010c742-46ae-4550-be8d-3ae75f278e3f,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,2250.0,5.0,standard
916,Liste_Objekte_passend,kontakt,14.0,1991959.0,80.38,Gerolsbach,EUR,rec_item,Weißach,Balkon,Bayern,5278891d-acdc-4c80-8dd0-bc8ed8f0c660,,old,Miete,WOHNEN,sonstiges,,Wohnung,850.0,3.0,standard
917,Liste_Objekte_passend,kontakt,15.0,1991959.0,80.38,Gerolsbach,EUR,rec_item,Gerolsbach,Balkon,Bayern,d221267a-7745-40b5-a29f-f567177db183,,old,Miete,WOHNEN,sonstiges,,Wohnung,850.0,3.0,standard
918,Liste_Objekte_passend,kontakt,16.0,1991959.0,89.8,Gerolsbach,EUR,rec_item,Gerolsbach,Garten,Bayern,58525662-de12-42ab-91b6-77f25f038d14,,old,Miete,WOHNEN,sonstiges,,Wohnung,950.0,3.0,standard
919,Liste_Objekte_passend,kontakt,17.0,316913.0,35.0,Rottach-Egern,EUR,rec_item,Gerolsbach,Balkon,Bayern,5450dfc5-26fd-45bd-8c5f-a769bb09eb53,,old,Miete,WOHNEN,sonstiges,,Wohnung,2384.0,2.0,standard
920,Liste_Objekte_passend,kontakt,18.0,1940893.0,44.0,Pfaffenhofen,EUR,rec_item,Egern,Balkon|EBK,Bayern,778b2bd3-04c2-4e32-8bcd-36affa7eba56,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,460.0,1.0,standard
921,Liste_Objekte_passend,kontakt,19.0,1994209.0,45.0,Pfaffenhofen,EUR,rec_item,Sulzbach,Balkon|EBK,Bayern,b7dfc07b-f9eb-4465-a969-15f1f817203f,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,520.0,2.0,standard
922,Liste_Objekte_passend,kontakt,20.0,316913.0,98.0,Rottach-Egern,EUR,rec_item,Sulzbach,Garten,Bayern,7fd54af7-e3a0-44aa-8ac1-97bf95ef9f28,,old,Miete,WOHNEN,sonstiges,,Wohnung,3120.0,3.0,standard
923,Liste_Objekte_passend,kontakt,21.0,349295.0,55.0,Weißach,EUR,rec_item,Staudach,EBK,Bayern,cc888858-d5b0-4100-b264-34e2fcb20b11,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,715.0,2.0,standard
924,Liste_Objekte_passend,kontakt,22.0,1994209.0,60.96,Pfaffenhofen,EUR,rec_item,null,EBK,Bayern,5191ba8d-d184-4476-b53e-8a18e99bbb4e,,old,Miete,WOHNEN,sonstiges,,Wohnung,780.0,2.0,standard
